axis_index,driver,team,lap,stint,compound,tyre_age,corner_id,speed_band,entry_speed_kph,minimum_speed_kph,exit_speed_kph,minimum_rel_distance,brake_onset_rel_distance,brake_to_minimum_m,throttle_recovery_rel_distance,minimum_to_throttle_recovery_m,segment_time_s,segment_distance_m,observed_brake_onset,feature_role
122,ANT,Mercedes,16,1,HARD,16.0,P13,low_speed,197.0,95.6844253540039,121.8007583618164,0.83,0.774,294.5099137869215,0.883,278.7325969769078,4.734164439173991,168.29137930681227,True,distance_axis_observed_corner_proxy_not_official_anchor
122,ANT,Mercedes,16,1,HARD,16.0,P14,low_speed,120.24504852294922,120.24504852294922,215.92477416992188,0.847,0.807,210.36422413351534,0.883,189.3278017201638,6.223492248349931,247.17796335688053,True,distance_axis_observed_corner_proxy_not_official_anchor
122,ANT,Mercedes,16,1,HARD,16.0,P15,medium_speed,218.1206512451172,218.1206512451172,240.6738739013672,0.895,,,0.895,0.0,3.9409506459694184,257.6961745635563,False,distance_axis_observed_corner_proxy_not_official_anchor
122,ANT,Mercedes,16,1,HARD,16.0,P16,low_speed,238.4041290283203,112.0,127.67900085449219,0.968,0.941,141.99585129012286,0.979,57.85016163671671,3.640752125062392,157.7731681001365,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P01,medium_speed,270.7637634277344,144.1255645751953,195.0,0.078,0.056,113.7781250074249,0.096,93.0911931878931,4.785198739377582,227.5562500148498,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P02,medium_speed,195.0,195.0,242.4113311767578,0.099,0.059,206.86931819531802,0.099,0.0,2.89042414967293,181.01065342090325,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P03,high_speed,248.2459259033203,248.2459259033203,268.6107482910156,0.139,,,0.139,0.0,2.8204600399119633,201.69758524043505,False,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P04,high_speed,278.4620056152344,278.4620056152344,291.04144287109375,0.192,0.171,108.60639205254196,0.192,0.0,2.156643121575085,170.66718751113737,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P05,low_speed,279.769775390625,88.05766296386719,116.0,0.278,0.249,149.98025569160558,0.288,51.717329548829504,5.268876002779572,191.35411933066916,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P06,low_speed,272.65057373046875,60.0,93.1996841430664,0.5,0.465,181.01065342090328,0.525,129.29332387207376,5.07931112969248,170.66718751113737,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P07,low_speed,94.42913055419922,94.42913055419922,191.83372497558594,0.507,0.467,206.86931819531802,0.525,93.0911931878931,4.0461852776886,149.98025569160555,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P08,medium_speed,196.6154022216797,196.6154022216797,276.2481384277344,0.537,,,0.537,0.0,2.9145366273435944,196.5258522855521,False,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P09,high_speed,306.75567626953125,292.26092529296875,292.26092529296875,0.668,0.662,31.030397729297704,,,2.929625828251116,253.41491478926454,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P10,medium_speed,264.4879455566406,148.03770446777344,151.07041931152344,0.711,0.662,253.41491478926457,0.73,98.26292614277605,4.090762572591673,212.04105115020096,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P11,medium_speed,154.07421875,154.07421875,198.0,0.713,0.673,206.86931819531802,0.73,87.91946023301016,2.749616179688281,134.46505682695673,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P12,medium_speed,232.68389892578125,184.4172821044922,184.4172821044922,0.813,0.747,341.33437502227474,,,3.562240289514544,253.41491478926454,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P13,low_speed,180.4805145263672,92.84378814697266,130.0,0.829,0.799,155.1519886464885,,,4.656667092831231,165.4954545562544,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P14,low_speed,130.0,125.06096649169922,216.04373168945312,0.874,0.807,346.5061079771577,0.885,56.88906250371245,6.277191209458665,243.07144887949866,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P15,medium_speed,217.9332733154297,217.9332733154297,236.52572631835938,0.895,0.857,196.5258522855521,0.895,0.0,3.824289990815279,253.41491478926454,True,distance_axis_observed_corner_proxy_not_official_anchor
123,ANT,Mercedes,17,1,HARD,17.0,P16,low_speed,231.96046447753906,111.0,125.34280395507812,0.971,0.941,155.1519886464885,0.983,62.06079545859541,3.7707558540662536,155.15198864648852,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P01,medium_speed,275.27813720703125,140.02108764648438,199.53750610351562,0.078,0.054,125.03557380839253,0.089,57.30797132884657,4.746889737143542,229.23188531538628,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P02,medium_speed,202.74557495117188,202.74557495117188,239.0,0.099,0.059,208.39262301398753,0.099,0.0,2.882410422435637,182.3435451372391,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P03,high_speed,240.6421661376953,240.6421661376953,269.44671630859375,0.139,,,0.139,0.0,2.851935537051503,203.18280743863787,False,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P04,high_speed,274.77154541015625,274.77154541015625,291.90704345703125,0.192,,,0.192,0.0,2.1870077692009184,171.92391398653973,False,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P05,low_speed,286.9125671386719,80.0,103.1273193359375,0.277,0.244,171.92391398653973,0.291,72.93741805489564,5.1338976277128205,192.76317628793845,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P06,low_speed,249.9003448486328,58.46902847290039,82.10057067871094,0.501,0.454,244.86133204143536,0.527,135.4552049590919,5.46398902529495,171.92391398653973,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P07,low_speed,85.77720642089844,85.77720642089844,193.01283264160156,0.507,0.467,208.39262301398753,0.527,104.19631150699377,4.450471563716426,151.08465168514095,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P08,medium_speed,198.37718200683594,198.37718200683594,271.0,0.537,0.497,208.39262301398753,0.537,0.0,3.012561076172606,197.97299186328817,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P09,high_speed,307.0,307.0,319.2276916503906,0.619,,,0.619,0.0,2.9480996481414383,255.28096319213475,False,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P10,medium_speed,315.28857421875,135.54251098632812,141.9735107421875,0.707,0.648,307.3791189456316,0.732,130.2453893837422,3.809821948503198,213.60243858933723,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P11,medium_speed,143.34930419921875,143.34930419921875,207.0,0.713,0.673,208.39262301398753,0.732,98.98649593164409,2.8252205380382853,135.4552049590919,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P12,medium_speed,247.0,228.0,228.0,0.807,0.746,317.798750096331,,,3.6419572840818653,255.28096319213475,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P13,low_speed,221.8994598388672,95.0919418334961,124.0,0.831,0.774,296.9594877949323,,,4.92097102221878,166.71409841119004,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P14,low_speed,123.88853454589844,121.51958465576172,181.25640869140625,0.851,0.81,213.60243858933723,0.885,177.13372956188942,6.497659108169183,244.86133204143536,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P15,medium_speed,197.95233154296875,197.95233154296875,250.0,0.895,0.885,52.09815575349688,0.895,0.0,3.87992764424606,255.28096319213475,True,distance_axis_observed_corner_proxy_not_official_anchor
124,ANT,Mercedes,18,1,HARD,18.0,P16,low_speed,250.0,116.23421478271484,130.2418212890625,0.971,0.945,135.4552049590919,0.978,36.46870902744782,3.3183676252584795,156.29446726049068,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P01,medium_speed,277.6759033203125,151.09083557128906,200.80087280273438,0.08,0.057,119.9106771294893,0.092,62.56209241538573,4.449433493588293,229.39433885641435,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P02,medium_speed,204.59814453125,204.59814453125,239.57386779785156,0.099,0.059,208.54030805128576,0.099,0.0,2.9329553076246513,182.47276954487504,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P03,high_speed,249.73965454101562,249.73965454101562,265.7214050292969,0.139,,,0.139,0.0,2.816280239646624,203.32680035000362,False,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P04,high_speed,276.0,276.0,291.1569519042969,0.192,0.171,109.48366172692504,0.192,0.0,2.184841755906578,172.04575414231076,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P05,low_speed,286.3038635253906,87.70223999023438,99.0,0.279,0.251,145.97821563590003,0.293,72.98910781795001,4.892009721380469,192.89978494743934,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P06,low_speed,239.08827209472656,60.36708068847656,90.66433715820312,0.501,0.471,156.4052310384643,0.525,125.12418483077145,5.353983188557406,172.04575414231076,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P07,low_speed,93.416748046875,93.416748046875,180.74794006347656,0.507,0.471,187.68627724615718,0.525,93.84313862307859,4.233566165730603,151.19172333718217,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P08,medium_speed,181.0,181.0,281.0,0.537,0.497,208.54030805128576,0.537,0.0,3.2226213139869206,198.11329264872145,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P09,high_speed,304.0,266.0,266.0,0.668,0.619,255.46187736282505,,,2.967408636462129,255.46187736282508,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P10,medium_speed,257.22015380859375,138.59303283691406,159.38742065429688,0.704,0.631,380.5860621935965,0.721,88.62963092179645,4.15806176832019,213.7538157525679,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P11,medium_speed,163.13424682617188,163.13424682617188,217.0,0.713,0.673,208.54030805128576,0.721,41.708061610257154,2.490861643291219,135.55120023333575,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P12,medium_speed,239.0,152.0,152.0,0.813,0.746,349.30501598590365,,,3.9390738543927197,255.46187736282508,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P13,low_speed,152.0,95.76428985595703,126.0,0.825,0.774,265.8888927653893,0.879,281.5294158692358,4.7840792203370865,166.83224644102862,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P14,low_speed,127.57415008544922,127.57415008544922,232.8118438720703,0.847,0.807,208.54030805128576,0.879,166.83224644102862,5.918606151501648,245.03486196026074,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P15,medium_speed,234.46900939941406,234.46900939941406,247.0,0.895,0.855,208.54030805128576,0.895,0.0,3.789176247996734,255.46187736282508,True,distance_axis_observed_corner_proxy_not_official_anchor
125,ANT,Mercedes,19,1,HARD,19.0,P16,low_speed,247.0,114.0,131.10430908203125,0.968,0.949,99.05664632436073,0.98,62.56209241538573,3.3385975692041887,156.4052310384643,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P01,medium_speed,274.5495910644531,140.23397827148438,198.59017944335938,0.076,0.051,131.07617064329665,0.087,57.673515083050525,4.8038716909926755,230.69406033220213,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P02,medium_speed,203.66595458984375,203.66595458984375,242.67459106445312,0.099,0.059,209.72187302927466,0.099,0.0,2.9957333289569865,183.50663890061531,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P03,high_speed,248.87646484375,248.87646484375,268.3843078613281,0.139,,,0.139,0.0,2.8600833507282335,204.47882620354278,False,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P04,high_speed,278.61407470703125,278.61407470703125,290.7814025878906,0.192,,,0.192,0.0,2.1797672504881893,173.02054524915158,False,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P05,low_speed,287.6559143066406,86.0,132.99322509765625,0.279,0.245,178.26359207488346,0.287,41.94437460585493,5.48737573895136,193.99273255207905,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P06,low_speed,210.0,61.30864715576172,78.74356842041016,0.502,0.436,346.04109049830316,0.528,136.3192174690285,4.440944336249724,173.02054524915158,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P07,low_speed,85.74299621582031,85.74299621582031,169.72552490234375,0.507,0.469,199.2357793778109,0.528,110.1039833403692,4.596779796706604,152.04835794622414,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P08,medium_speed,172.09262084960938,172.09262084960938,273.95257568359375,0.537,0.497,209.72187302927466,0.537,0.0,3.0471544798700383,199.23577937781093,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P09,high_speed,301.0,294.0899963378906,294.0899963378906,0.668,0.627,214.9649198550065,,,3.031827161416181,256.9092944608615,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P10,medium_speed,273.06768798828125,149.69387817382812,149.69387817382812,0.712,0.631,424.68679288428115,0.733,110.1039833403692,3.6208433345659623,214.9649198550065,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P11,medium_speed,152.18057250976562,152.18057250976562,201.0,0.713,0.673,209.72187302927466,0.733,104.86093651463733,2.7580708686208206,136.31921746902853,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P12,medium_speed,224.323486328125,224.323486328125,240.0,0.764,,,0.764,0.0,3.727649942972809,256.9092944608615,False,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P13,low_speed,240.0,96.00436401367188,130.8294219970703,0.835,0.783,272.638434938057,,,4.258748211021572,167.77749842341973,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P14,low_speed,128.89859008789062,125.0,197.1562957763672,0.853,0.807,241.18015398366583,0.891,199.2357793778109,6.5214688437173605,246.4232008093977,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P15,medium_speed,207.1710662841797,207.1710662841797,246.0,0.895,0.871,125.8331238175648,0.895,0.0,3.8497674719524118,256.9092944608615,True,distance_axis_observed_corner_proxy_not_official_anchor
126,ANT,Mercedes,20,1,HARD,20.0,P16,low_speed,246.0793914794922,112.45668029785156,112.45668029785156,0.975,0.951,125.8331238175648,0.983,41.94437460585493,3.499243383650459,157.29140477195597,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P01,medium_speed,278.55169677734375,141.0,172.70372009277344,0.077,0.062,79.63978793726614,0.097,106.18638391635484,4.843085392549136,233.61004461598066,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P02,medium_speed,183.1056365966797,183.1056365966797,250.47557067871094,0.099,0.062,196.44481024525646,0.099,0.0,2.9220464116651645,185.82617185362096,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P03,high_speed,256.0,256.0,274.09552001953125,0.139,,,0.139,0.0,2.833308461190274,207.06344863689193,False,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P04,high_speed,282.0,282.0,294.10107421875,0.192,,,0.192,0.0,2.195939760196866,175.2075334619855,False,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P05,low_speed,241.00555419921875,85.0,156.04747009277344,0.272,0.243,153.97025667871452,0.283,58.402511153995164,5.60693790252453,196.44481024525646,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P06,low_speed,273.9300842285156,63.0765266418457,84.20428466796875,0.5,0.433,355.72438611978873,0.525,132.73297989544355,4.435738433474679,175.2075334619855,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P07,low_speed,87.81106567382812,87.81106567382812,181.74325561523438,0.507,0.467,212.37276783270968,0.525,95.56774552471936,4.398604468494057,153.97025667871452,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P08,medium_speed,182.86334228515625,182.86334228515625,271.36102294921875,0.537,0.497,212.37276783270968,0.537,0.0,3.0862670219170107,201.7541294410742,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P09,high_speed,305.0,248.8195343017578,248.8195343017578,0.668,0.658,53.09319195817742,,,3.044991869502017,260.15664059506935,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P10,medium_speed,232.4337615966797,141.44564819335938,154.0161895751953,0.704,0.658,244.22868300761613,0.729,132.73297989544355,4.009206777052001,217.68208702852743,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P11,medium_speed,157.20315551757812,157.20315551757812,209.0,0.713,0.673,212.37276783270968,0.729,84.94910713308387,2.6737504111315893,138.0422990912613,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P12,medium_speed,246.4110870361328,234.0,234.0,0.802,0.748,286.7032365741581,0.816,74.33046874144839,3.685204578834314,260.15664059506935,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P13,low_speed,234.0,92.0,119.0,0.84,0.798,222.99140622434518,,,3.522674649614551,169.89821426616774,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P14,low_speed,119.0,102.0,155.4951629638672,0.877,0.807,371.652343707242,0.894,90.25842632890162,7.9275309938598095,249.5380022034339,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P15,medium_speed,158.4844207763672,158.4844207763672,235.47848510742188,0.895,0.867,148.66093748289677,0.895,0.0,4.106135678900328,260.15664059506935,True,distance_axis_observed_corner_proxy_not_official_anchor
127,ANT,Mercedes,21,1,HARD,21.0,P16,low_speed,236.28079223632812,129.0,129.0,0.97,0.956,74.33046874144839,0.982,63.71183034981291,3.1170124040585527,159.27957587453224,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P01,medium_speed,279.0,144.4549560546875,211.0037384033203,0.079,0.058,111.97025164156796,0.088,47.987250703529114,4.777822267614929,234.60433677280903,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P02,medium_speed,212.1275177001953,212.1275177001953,254.17144775390625,0.099,0.059,213.27666979346276,0.099,0.0,2.9260914317671727,186.6170860692799,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P03,high_speed,259.5518493652344,259.5518493652344,273.592041015625,0.139,,,0.139,0.0,2.84816826359214,207.94475304862618,False,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P04,high_speed,283.0,283.0,292.771484375,0.192,0.161,165.28941908993363,0.192,0.0,2.2170505416167785,175.95325257960678,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P05,low_speed,264.0231628417969,88.0,105.0,0.276,0.239,197.28091955895303,0.289,69.31491768287539,5.111794721552478,197.28091955895306,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P06,low_speed,284.7283020019531,61.330223083496094,61.330223083496094,0.506,0.462,234.604336772809,0.529,122.63408513124108,3.114377287210727,175.95325257960678,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P07,low_speed,59.112220764160156,59.112220764160156,175.0,0.507,0.467,213.27666979346276,0.529,117.3021683864045,5.343826986101928,154.6255856002605,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P08,medium_speed,175.0,175.0,269.3031921386719,0.537,0.497,213.27666979346276,0.537,0.0,3.28588358356885,202.6128363037896,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P09,high_speed,303.0,303.0,318.579833984375,0.619,,,0.619,0.0,3.052696032759365,261.2639204969919,False,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P10,medium_speed,317.43865966796875,149.87991333007812,149.87991333007812,0.712,0.638,394.56183911790606,0.732,106.63833489673138,3.5589264384274526,218.6085865382993,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P11,medium_speed,138.51571655273438,138.51571655273438,199.0,0.713,0.677,191.94900281411645,0.732,101.3064181518948,2.944557444127814,138.6298353657508,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P12,medium_speed,245.0,225.0,255.0,0.767,,,0.767,0.0,3.8306304256546095,261.2639204969919,False,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P13,low_speed,253.62684631347656,92.0,131.22938537597656,0.836,0.774,330.57883817986726,,,4.100907222528093,170.6213358347702,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P14,low_speed,132.13446044921875,129.0,203.0,0.876,0.809,357.23842190405014,0.896,106.63833489673138,6.612402852880647,250.60008700731873,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P15,medium_speed,203.0,203.0,246.0,0.895,0.867,149.29366885542393,0.896,5.331916744836569,3.9573413143336054,261.2639204969919,True,distance_axis_observed_corner_proxy_not_official_anchor
128,ANT,Mercedes,22,1,HARD,22.0,P16,low_speed,246.0,114.20831298828125,115.66156768798828,0.973,0.945,149.29366885542393,0.983,53.31916744836569,3.3143042889046246,159.95750234509708,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P01,medium_speed,280.0,142.0,181.29867553710938,0.083,0.067,84.86378154308414,0.091,42.43189077154207,4.1534636967588145,233.3753992434814,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P02,medium_speed,183.60086059570312,183.60086059570312,247.56979370117188,0.099,0.067,169.7275630861683,0.099,0.0,2.9979566907552297,185.63952212549657,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P03,high_speed,251.9993133544922,251.9993133544922,265.8001708984375,0.139,,,0.139,0.0,2.8455608057642285,206.8554675112676,False,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P04,high_speed,277.9117126464844,277.9117126464844,290.6650085449219,0.192,0.179,68.95182250375586,0.192,0.0,2.2152567867594546,175.03154943261103,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P05,low_speed,292.043701171875,89.28978729248047,89.28978729248047,0.284,0.259,132.599658661069,0.295,58.343849810870346,3.908960981734537,196.24749481838208,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P06,low_speed,304.2922058105469,61.706790924072266,61.706790924072266,0.506,0.433,387.19100329032136,0.53,127.29567231462622,3.5471114814196474,175.03154943261103,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P07,low_speed,58.4144401550293,58.4144401550293,172.0,0.507,0.471,190.9435084719393,0.53,121.99168596818346,5.113864941021351,153.81560404684,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P08,medium_speed,172.0,172.0,255.06866455078125,0.537,0.497,212.15945385771036,0.537,0.0,3.4123048868082684,201.55148116482482,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P09,high_speed,303.0,303.0,309.0,0.619,,,0.619,0.0,3.03705022424863,259.8953309756952,False,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P10,medium_speed,311.9183654785156,151.2174530029297,151.2174530029297,0.712,0.635,408.40694867609244,0.726,74.25580885019863,3.8819486339036238,217.46344020415313,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P11,medium_speed,151.84735107421875,151.84735107421875,216.0,0.713,0.678,185.63952212549657,0.726,68.95182250375586,2.698358259219553,137.90364500751176,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P12,medium_speed,222.9432373046875,222.9432373046875,242.0,0.764,0.749,79.55979519664139,0.764,0.0,3.582647488099863,259.8953309756952,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P13,low_speed,242.0,101.0221939086914,129.8550567626953,0.838,0.774,339.4551261723366,,,3.956314768530947,169.7275630861683,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P14,low_speed,129.02352905273438,127.27011108398438,135.0,0.854,0.807,249.28735828280966,0.892,201.55148116482485,6.695889769632301,249.28735828280966,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P15,medium_speed,135.0,135.0,246.9918212890625,0.895,0.865,159.11959039328278,0.895,0.0,4.072888039837123,259.8953309756952,True,distance_axis_observed_corner_proxy_not_official_anchor
129,ANT,Mercedes,23,1,HARD,23.0,P16,low_speed,247.0,113.33294677734375,116.2884292602539,0.971,0.957,74.25580885019863,0.979,42.43189077154207,3.2139265629361926,159.11959039328278,True,distance_axis_observed_corner_proxy_not_official_anchor
