driver,lap,reference_green_median,reference_traffic_ratio,reference_target_role,position,missing,lap_frac,switches,observed_time_s,telemetry_samples,circuit_length_estimate_m,audited_traffic_ratio,audited_definition,cur_1.5,cur_1.75,cur_2.0,cur_2.25,cur_2.5,cur_q1,cur_q5,cur_q9,cross_1.5,cross_1.75,cross_2.0,cross_2.25,cross_2.5,cross_q1,cross_q5,cross_q9,ahead_1.5,ahead_1.75,ahead_2.0,ahead_2.25,ahead_2.5,ahead_q1,ahead_q5,ahead_q9,visual_prediction
NOR,22,27.0,1.0,image_color_derived_proxy,4.0,0.0,0.3793103448275862,0.0,89.11300086975098,670,5216.3515625,1.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.7038142365135825,0.9365636974772541,0.9862534144799979,0.9960050721811151,0.9960050721811151,0.7477990318747127,1.257411188531005,1.7094018259941768,0.7019065802210862,1.0,1.0,1.0,1.0,0.7195632457733154,1.2511587142944336,1.6573982238769531,0.7697867058445842,0.9097774641516254,0.9678049253013808,0.9893393696355486,1.0,0.7201769346933808,1.2301288586659913,1.6814352057701174,1.0
NOR,23,163.0,0.3725547039000001,image_color_derived_proxy,3.0,0.0,0.39655172413793105,0.0029411764705882353,88.95800113677979,681,5216.3515625,0.3842487327698102,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.38546279396618055,0.38546279396618055,0.38546279396618055,0.38546279396618055,0.38546279396618055,0.4221565490939863,14.672804148106904,36.24126301953427,0.3842487327698102,0.3842487327698102,0.3842487327698102,0.3842487327698102,0.3842487327698102,0.4395136833190918,24.765815019607544,28.16140842437744,0.3842487327698102,0.3842487327698102,0.3842487327698102,0.3842487327698102,0.3842487327698102,0.43087348012517934,21.281856779509155,54.601177913278676,0.38891207707763475
NOR,24,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.41379310344827586,0.0,89.00600051879883,656,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.0,0.0,3.9491082843981293,6.031356959987332,9.3959213136688,0.0,0.0,0.0,0.0,0.0,5.107494354248047,5.238867282867432,5.968792676925659,0.0,0.0,0.0,0.0,0.0,3.873971711480416,4.954036483672178,9.568557729959448,0.006758959873275794
NOR,25,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.43103448275862066,0.0,88.48400497436523,681,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.00655487770046937,0.015471716968482447,3.3814983548533624,5.604526261039402,8.13038069228472,0.0,0.0,0.0,0.0,0.0,4.823184967041016,5.18965220451355,5.304397106170654,0.0,0.0,0.0,0.0,0.0,3.6365338261498725,4.841382392040601,8.212226625962854,0.002785690249399897
NOR,26,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.4482758620689655,0.0,88.61700057983398,659,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.011182968535000344,0.026180117746497426,3.4049967311372695,5.440096704195826,8.022562408447266,0.0,0.0,0.0,0.0,0.0,4.964889764785767,5.017798662185669,5.120480298995972,0.0,0.0,0.0,0.0,0.0,3.78761622033537,4.6962763847605675,8.281983034741051,5.518683594152307e-05
NOR,27,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.46551724137931033,0.0,88.12900352478027,659,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.00703512926604728,0.015806391774358344,0.027300910579355527,3.217147330350654,5.328804869570975,7.684620643825081,0.0,0.0,0.0,0.0,0.0,4.64876127243042,4.7536461353302,5.096080303192139,0.0,0.0,0.0,0.0,0.0,3.5467797309984137,4.587295068201777,7.791207433359184,0.0041864376503010226
NOR,28,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.4827586206896552,0.0,88.33400344848633,642,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.012814996776893163,0.022414919113125025,0.051622243846353395,0.0707768091255273,0.11540294406312876,2.4311792230761404,4.464404296875,5.841604459083687,0.0,0.0,0.0,0.0,0.0,4.077985525131226,4.464679956436157,4.755683183670044,0.0,0.0,0.0,0.0,0.01245276163057465,3.2660284905425105,4.225431530341983,7.5033275362887695,0.002207684626886919
NOR,29,241.0,0.0,image_color_derived_proxy,3.0,0.0,0.5,0.0,88.26000213623047,680,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.007557215054957832,0.01451395891312682,0.040471296197447965,3.112354172818863,4.98366884043519,7.291080544211647,0.0,0.0,0.0,0.0,0.0,4.543539047241211,4.621136665344238,4.706589460372925,0.0,0.0,0.0,0.0,0.0,3.518584359656718,4.370078949193879,7.613013096638016,0.0
NOR,30,241.0,0.0,image_color_derived_proxy,3.0,0.0,0.5172413793103449,0.0,88.19800186157227,658,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.00990952777692356,0.02086215235891388,0.04257465114300565,3.0050561376364837,5.016349574497768,7.12472182520178,0.0,0.0,0.0,0.0,0.0,4.732471942901611,4.785815477371216,4.911453723907471,0.0,0.0,0.0,0.0,0.0,3.6251692588863507,4.521413816643193,7.846522533056987,0.0012686255470502061
NOR,31,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.5344827586206896,0.0,88.28599548339844,670,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.00813264324321615,0.018575985700436802,0.037684342189155694,3.1764949355014536,5.062990417518938,7.599535871233259,0.0,0.0,0.0,0.0,0.0,4.5860536098480225,4.6928465366363525,4.839320182800293,0.0,0.0,0.0,0.0,0.0,3.559430915544364,4.444967239792184,7.943187576862944,0.0016006495348888095
NOR,32,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.5517241379310345,0.0,88.5009994506836,672,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.007683532495638148,0.016417883685030082,3.5283740318302956,5.747312028730252,8.866049002267264,0.0,0.0,0.0,0.0,0.0,5.187250375747681,5.28156304359436,5.423382520675659,0.0,0.0,0.0,0.0,0.0,3.9415191659077,4.974354206875318,9.241785331195453,0.0026478256437054704
NOR,33,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.5689655172413793,0.0,88.20700073242188,674,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.002868234379924764,0.015792371695359103,0.02086002400387217,3.4377568359375,5.959029126036436,8.716033648804531,0.0,0.0,0.0,0.0,0.0,5.387250900268555,5.579315900802612,5.729501962661743,0.0,0.0,0.0,0.0,0.0,4.058480480907131,5.315665689314262,9.664211474527969,0.004446096635850383
NOR,34,239.0,0.00881783750000011,image_color_derived_proxy,3.0,0.0,0.5862068965517241,0.0,88.23400115966797,670,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.0,0.011174831109051642,3.9119303199811037,6.324505106423595,9.61528580925413,0.0,0.0,0.0,0.0,0.0,5.786768913269043,5.851134538650513,6.009917259216309,0.0,0.0,0.0,0.0,0.0,4.3329818707271155,5.487363392088107,10.040077253085942,0.0025936726497607365
NOR,35,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.603448275862069,0.0,88.09700012207031,667,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.0014302354280963537,0.010908457138403315,3.693035416141633,6.422448625585036,9.683182587494722,0.0,0.0,0.0,0.0,0.0,5.9032368659973145,5.9924635887146,6.032538890838623,0.0,0.0,0.0,0.0,0.0,4.305414114145158,5.6373212295221915,10.56045431235485,0.003038895170099365
NOR,36,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.6206896551724138,0.0,87.96700286865234,657,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.011367898955170121,0.015915032518182333,3.5284425974662548,6.261829192705951,9.367342178135702,0.0,0.0,0.0,0.0,0.0,5.608726978302002,5.8627142906188965,6.129284620285034,0.0,0.0,0.0,0.0,0.0,4.109743666595873,5.604975809674252,10.219361752780621,0.003712242840497537
